"","DATETIME","LEVEL_T1","LEVEL_T2","LEVEL_T3","LEVEL_T4","LEVEL_T5","LEVEL_T6","LEVEL_T7","PRESSURE_J280","PRESSURE_J269","PRESSURE_J300","PRESSURE_J256","PRESSURE_J289","PRESSURE_J415","PRESSURE_J302","PRESSURE_J306","PRESSURE_J307","PRESSURE_J317","PRESSURE_J14","PRESSURE_J422","FLOW_PU1","FLOW_PU2","FLOW_PU3","FLOW_PU4","FLOW_PU5","FLOW_PU6","FLOW_PU7","FLOW_PU8","FLOW_PU9","FLOW_PU10","FLOW_PU11","FLOW_V2","STATUS_PU1","STATUS_PU2","STATUS_PU3","STATUS_PU4","STATUS_PU5","STATUS_PU6","STATUS_PU7","STATUS_PU8","STATUS_PU9","STATUS_PU10","STATUS_PU11","STATUS_V2","ATT_FLAG"
"15314","2016-07-12 17:15:00",3.62,0.74,5.22,2.21,4.5,5.5,4.08,2.98,35.05,27.23,72.84,27.19,84.66,24.04,101.31,23.93,72.39,29.88,28.98,96.12,96.14,0,0,0,49.96,0,24.27,0,30.48,0,98.02,"True","True","False","False","False","True","False","True","False","True","False","True","True"
"15315","2016-07-12 17:30:00",3.58,0.87,5.12,2.26,4.5,5.5,4.22,2.98,35.04,27.32,72.74,27.28,84.72,24.03,101.29,23.92,72.48,29.96,29.06,96.14,96.16,0,0,0,49.97,0,24.27,0,30.44,0,97.32,"True","True","False","False","False","True","False","True","False","True","False","True","True"
"15316","2016-07-12 17:45:00",3.54,1,5.03,2.32,4.5,5.5,4.36,2.98,35.04,27.4,72.65,27.36,84.79,24.01,101.27,23.9,72.58,30.03,29.13,96.16,96.18,0,0,0,49.98,0,24.27,0,30.41,0,96.62,"True","True","False","False","False","True","False","True","False","True","False","True","True"
"15317","2016-07-12 18:00:00",3.5,1.12,4.93,2.38,4.5,5.5,4.49,2.98,35.01,27.47,72.84,27.43,84.74,24.24,102.85,24.13,72.84,30.1,29.2,96.2,96.22,0,0,0,50.04,0,23.05,0,30.4,0,95.92,"True","True","False","False","False","True","False","True","False","True","False","True","True"
"15318","2016-07-12 18:15:00",3.46,1.24,4.84,2.43,4.5,5.5,4.63,2.98,35,27.55,72.75,27.51,84.8,24.22,102.83,24.11,72.94,30.18,29.28,96.22,96.24,0,0,0,50.05,0,23.05,0,30.36,0,95.24,"True","True","False","False","False","True","False","True","False","True","False","True","True"
"15319","2016-07-12 18:30:00",3.42,1.36,4.75,2.48,4.5,5.5,4.77,2.98,35,27.63,72.66,27.59,84.86,24.21,102.82,24.1,73.04,30.25,29.35,96.23,96.25,0,0,0,50.06,0,23.05,0,30.33,0,94.57,"True","True","False","False","False","True","False","True","False","True","False","True","True"
"15320","2016-07-12 18:45:00",3.41,1.48,4.66,2.54,4.5,5.43,4.46,2.98,35.17,27.8,72.57,27.76,84.95,29.36,107.91,29.36,58.14,30.43,29.53,95.9,95.92,0,0,0,50.1,0,23.05,0,0,0,95.42,"True","True","False","False","False","True","False","True","False","False","False","True","True"
"15321","2016-07-12 19:00:00",3.41,1.6,4.56,2.59,4.5,5.34,4.04,2.98,34.97,27.81,72.15,27.77,84.18,28.8,102.94,28.8,56.98,30.43,29.53,96.28,96.3,0,0,0,50.5,0,26.82,0,0,0,94.05,"True","True","False","False","False","True","False","True","False","False","False","True","True"
"15322","2016-07-12 19:15:00",3.4,1.72,4.47,2.59,4.5,5.24,3.58,2.98,34.97,27.89,72.06,27.85,84.19,28.79,102.93,28.79,56.61,30.51,29.61,96.28,96.3,0,0,0,50.53,0,26.82,0,0,0,93.45,"True","True","False","False","False","True","False","True","False","False","False","True","True"
"15323","2016-07-12 19:30:00",3.38,1.83,4.37,2.58,4.5,5.14,3.12,2.98,34.97,27.97,71.96,27.93,84.21,28.78,102.92,28.78,56.25,30.58,29.68,96.28,96.3,0,0,0,50.56,0,26.82,0,0,0,92.86,"True","True","False","False","False","True","False","True","False","False","False","True","True"
"15324","2016-07-12 19:45:00",3.37,1.95,4.28,2.58,4.5,5.04,2.66,2.98,34.97,28.04,71.87,28,84.23,28.78,102.91,28.78,55.88,30.65,29.75,96.29,96.31,0,0,0,50.59,0,26.82,0,0,0,92.28,"True","True","False","False","False","True","False","True","False","False","False","True","True"
"15325","2016-07-12 20:00:00",3.36,2.06,4.18,2.58,4.5,4.94,2.21,2.98,34.84,28.04,69.8,27.99,84.15,22.76,96.33,22.64,66.81,30.63,29.73,96.52,96.54,0,0,0,50.63,0,27.32,0,31.74,0,90.22,"True","True","False","False","False","True","False","True","False","True","False","True","True"
"15326","2016-07-12 20:15:00",3.32,2.16,4.07,2.57,4.5,4.97,2.19,2.98,34.83,28.1,69.69,28.06,84.16,22.73,96.3,22.61,66.8,30.7,29.8,96.54,96.56,0,0,0,50.66,0,27.32,0,31.74,0,89.56,"True","True","False","False","False","True","False","True","False","True","False","True","True"
"15327","2016-07-12 20:30:00",3.28,2.26,3.95,2.56,4.5,5,2.16,2.98,34.82,28.17,69.58,28.13,84.17,22.71,96.28,22.59,66.8,30.76,29.86,96.56,96.58,0,0,0,50.69,0,27.32,0,31.73,0,88.91,"True","True","False","False","False","True","False","True","False","True","False","True","True"
"15328","2016-07-12 20:45:00",3.23,2.37,3.84,2.55,4.5,5.03,2.14,2.98,34.81,28.24,69.46,28.2,84.18,22.68,96.25,22.56,66.79,30.82,29.92,96.58,96.6,0,0,0,50.71,0,27.32,0,31.73,0,88.27,"True","True","False","False","False","True","False","True","False","True","False","True","True"
"15329","2016-07-12 21:00:00",3.2,2.47,3.73,2.54,4.5,5.06,2.12,2.97,34.26,28.14,68.76,28.1,83.71,21.77,93.33,21.65,66.28,30.7,29.8,97.6,97.62,0,0,0,50.9,0,28.82,0,31.61,0,84.57,"True","True","False","False","False","True","False","True","False","True","False","True","True"
"15330","2016-07-12 21:15:00",3.14,2.55,3.61,2.5,4.5,5.08,2.05,2.97,34.24,28.2,68.64,28.15,83.69,21.73,93.3,21.62,66.25,30.75,29.86,97.63,97.65,0,0,0,50.94,0,28.82,0,31.61,0,83.9,"True","True","False","False","False","True","False","True","False","True","False","True","True"
"15331","2016-07-12 21:30:00",3.08,2.64,3.49,2.45,4.5,5.09,1.98,2.97,34.23,28.25,68.52,28.21,83.66,21.7,93.26,21.58,66.22,30.81,29.91,97.66,97.68,0,0,0,50.98,0,28.82,0,31.61,0,83.24,"True","True","False","False","False","True","False","True","False","True","False","True","True"
"15332","2016-07-12 21:45:00",3.03,2.73,3.37,2.4,4.5,5.11,1.91,2.97,34.21,28.3,68.41,28.26,83.64,21.66,93.23,21.55,66.19,30.86,29.96,97.69,97.71,0,0,0,51.02,0,28.82,0,31.61,0,82.58,"True","True","False","False","False","True","False","True","False","True","False","True","True"
"15333","2016-07-12 22:00:00",2.97,2.81,3.25,2.35,4.5,5.12,1.84,2.98,34.64,28.47,64.7,28.42,83.35,21.77,91.21,21.65,66.82,31.03,30.13,96.9,96.92,0,0,0,51.24,0,30.31,0,31.45,0,84.53,"True","True","False","False","False","True","False","True","False","True","False","True","True"
"15334","2016-07-12 22:15:00",2.93,2.9,3.11,2.27,4.5,5.16,1.85,2.98,34.63,28.52,64.55,28.48,83.3,21.74,91.19,21.63,66.83,31.09,30.19,96.92,96.94,0,0,0,51.29,0,30.31,0,31.44,0,83.93,"True","True","False","False","False","True","False","True","False","True","False","True","True"
"15335","2016-07-12 22:30:00",2.9,2.99,2.96,2.19,4.5,5.19,1.86,2.98,34.52,27.33,84.45,27.41,83,21.63,91.07,21.51,66.83,30.38,29.48,97.12,97.14,0,37.78,0,50.91,0,30.31,0,31.41,0,88.31,"True","True","False","True","False","True","False","True","False","True","False","True","True"
"15336","2016-07-12 22:45:00",2.85,2.99,3.05,2.1,4.5,5.22,1.86,2.97,34.5,27.33,84.5,27.41,82.93,21.59,91.04,21.48,66.84,30.38,29.48,97.16,97.18,0,37.75,0,50.94,0,30.31,0,31.4,0,88.07,"True","True","False","True","False","True","False","True","False","True","False","True","True"
"15337","2016-07-12 23:00:00",2.81,2.98,3.13,2.02,4.5,5.26,1.87,2.98,34.78,27.38,87.7,27.45,84.06,23.21,100.97,23.09,66.49,30.41,29.51,96.63,96.65,0,36.02,0,50.4,0,23.84,0,31.96,0,90.22,"True","True","False","True","False","True","False","True","False","True","False","True","True"
"15338","2016-07-12 23:15:00",2.78,2.99,3.25,2.05,4.5,5.27,1.82,2.98,34.77,27.39,87.77,27.46,84.08,23.19,100.95,23.07,66.47,30.41,29.51,96.65,96.67,0,35.98,0,50.39,0,23.84,0,31.96,0,90,"True","True","False","True","False","True","False","True","False","True","False","True","True"
"15339","2016-07-12 23:30:00",2.75,3,3.36,2.07,4.5,5.29,1.77,2.98,34.76,27.4,87.85,27.47,84.1,23.17,100.93,23.05,66.45,30.42,29.52,96.68,96.69,0,35.94,0,50.38,0,23.84,0,31.96,0,89.78,"True","True","False","True","False","True","False","True","False","True","False","True","True"
"15340","2016-07-12 23:45:00",2.72,3.01,3.47,2.1,4.5,5.31,1.72,2.98,34.75,27.4,87.93,27.47,84.12,23.14,100.9,23.02,66.43,30.43,29.53,96.7,96.72,0,35.91,0,50.38,0,23.84,0,31.96,0,89.57,"True","True","False","True","False","True","False","True","False","True","False","True","True"
"15341","2016-07-13 00:00:00",2.7,3.02,3.59,2.12,4.5,5.32,1.68,2.98,34.63,27.42,88.93,27.49,84.14,22.86,99.52,22.74,66.88,30.43,29.53,96.91,96.93,0,35.34,0,50.38,0,24.81,0,31.75,0,88.61,"True","True","False","True","False","True","False","True","False","True","False","True","True"
"15342","2016-07-13 00:15:00",2.66,3.03,3.71,2.15,4.5,5.36,1.69,2.98,34.62,27.43,89.01,27.49,84.16,22.83,99.49,22.72,66.89,30.43,29.53,96.94,96.96,0,35.3,0,50.37,0,24.81,0,31.74,0,88.38,"True","True","False","True","False","True","False","True","False","True","False","True","True"
"15343","2016-07-13 00:30:00",2.63,3.04,3.83,2.18,4.5,5.39,1.69,2.98,34.6,27.43,89.09,27.5,84.18,22.81,99.47,22.69,66.9,30.44,29.54,96.96,96.98,0,35.26,0,50.36,0,24.81,0,31.73,0,88.16,"True","True","False","True","False","True","False","True","False","True","False","True","True"
"15344","2016-07-13 00:45:00",2.6,3.04,3.95,2.2,4.5,5.42,1.7,2.98,34.59,27.44,89.16,27.51,84.2,22.79,99.44,22.67,66.91,30.44,29.54,96.99,97.01,0,35.22,0,50.35,0,24.81,0,31.72,0,87.94,"True","True","False","True","False","True","False","True","False","True","False","True","True"
"15345","2016-07-13 01:00:00",2.57,3.05,4.07,2.23,4.5,5.45,1.71,2.98,34.86,27.47,89.79,27.53,84.48,23.83,104.29,23.71,68.78,30.48,29.58,96.48,96.5,0,34.87,0,50.23,0,21.24,0,31.48,0,89.75,"True","True","False","True","False","True","False","True","False","True","False","True","True"
"15346","2016-07-13 01:15:00",2.56,3.06,4.19,2.27,4.5,5.5,1.86,2.98,34.86,27.48,89.88,27.55,84.51,24.01,104.47,23.9,72.14,30.49,29.59,96.48,96.5,0,34.83,0,50.22,0,21.24,0,30.54,0,89.63,"True","True","False","True","False","True","False","True","False","True","False","True","True"
"15347","2016-07-13 01:30:00",2.54,3.07,4.31,2.31,4.5,5.5,2.07,2.98,34.86,27.49,89.96,27.56,84.55,24.01,104.47,23.9,72.29,30.5,29.6,96.49,96.51,0,34.79,0,50.2,0,21.24,0,30.5,0,89.47,"True","True","False","True","False","True","False","True","False","True","False","True","True"
"15348","2016-07-13 01:45:00",2.53,3.09,4.44,2.35,4.5,5.5,2.28,2.98,34.85,27.51,90.04,27.57,84.58,24.01,104.47,23.9,72.44,30.51,29.61,96.51,96.52,0,34.75,0,50.19,0,21.24,0,30.45,0,89.31,"True","True","False","True","False","True","False","True","False","True","False","True","True"
"15349","2016-07-13 02:00:00",2.51,3.1,4.56,2.39,4.5,5.5,2.49,2.98,35.07,27.57,91.4,27.63,86.23,25.04,109.1,24.93,74.92,30.55,29.65,96.1,96.12,0,33.97,0,49.37,0,17.06,0,30,0,90.44,"True","True","False","True","False","True","False","True","False","True","False","True","True"
"15350","2016-07-13 02:15:00",2.51,3.12,4.69,2.52,4.5,5.5,2.78,2.98,35.07,27.59,91.49,27.65,86.32,25.05,109.11,24.95,75.13,30.57,29.67,96.1,96.12,0,33.93,0,49.33,0,17.06,0,29.94,0,90.32,"True","True","False","True","False","True","False","True","False","True","False","True","True"
"15351","2016-07-13 02:30:00",2.51,3.13,4.83,2.64,4.5,5.5,3.06,2.98,35.07,27.61,91.58,27.67,86.42,25.07,109.12,24.96,75.34,30.59,29.69,96.1,96.12,0,33.89,0,49.29,0,17.06,0,29.88,0,90.2,"True","True","False","True","False","True","False","True","False","True","False","True","True"
"15352","2016-07-13 02:45:00",2.51,3.15,4.96,2.77,4.5,5.5,3.35,2.98,35.07,27.63,91.66,27.69,86.51,25.08,109.13,24.97,75.54,30.61,29.71,96.09,96.11,0,33.85,0,49.26,0,17.06,0,29.82,0,90.08,"True","True","False","True","False","True","False","True","False","True","False","True","True"
"15353","2016-07-13 03:00:00",2.51,3.17,5.09,2.89,4.5,5.5,3.64,2.98,35.44,27.74,93.45,27.8,89,26.16,113.27,26.05,76.27,30.71,29.81,95.41,95.43,0,32.82,0,47.98,0,12.26,0,29.93,0,92.14,"True","True","False","True","False","True","False","True","False","True","False","True","True"
"15354","2016-07-13 03:15:00",2.53,3.2,5.23,3.11,4.5,5.5,3.93,2.98,35.45,27.77,93.55,27.83,89.16,26.19,113.3,26.08,76.48,30.74,29.84,95.39,95.4,0,32.77,0,47.91,0,12.26,0,29.88,0,92.07,"True","True","False","True","False","True","False","True","False","True","False","True","True"
"15355","2016-07-13 03:30:00",2.55,3.23,5.38,3.33,4.5,5.5,4.23,2.98,35.59,29.13,76.35,29.09,89.71,26.3,113.41,26.2,76.73,31.68,30.78,95.13,95.15,0,0,0,48.3,0,12.26,0,29.84,0,86.03,"True","True","False","False","False","True","False","True","False","True","False","True","True"
"15356","2016-07-13 03:45:00",2.58,3.35,5.32,3.46,4.5,5.5,4.52,2.98,35.99,31.74,76.29,31.74,68.64,26.63,113.74,26.53,77.03,34.03,33.13,94.37,94.39,0,0,0,0,0,12.26,0,29.84,0,70.31,"True","True","False","False","False","False","False","True","False","True","False","True","True"
"15357","2016-07-13 04:00:00",2.62,3.54,5.27,3.27,4.5,5.5,4.82,2.98,36.52,32.21,76.62,32.21,67.83,30.93,117.95,30.93,61.23,34.52,33.62,93.37,93.39,0,0,0,0,0,12.3,0,0,0,73.49,"True","True","False","False","False","False","False","True","False","False","False","True","True"
"15358","2016-07-13 04:15:00",2.7,3.73,5.22,3.06,4.5,5.45,4.57,2.98,36.58,32.36,76.57,32.36,67.61,31.01,118.04,31.01,61.03,34.67,33.77,93.26,93.28,0,0,0,0,0,12.3,0,0,0,72.98,"True","True","False","False","False","False","False","True","False","False","False","True","True"
"15359","2016-07-13 04:30:00",2.77,3.93,5.17,2.84,4.5,5.39,4.33,2.98,36.64,32.51,76.52,32.51,67.4,31.1,118.12,31.1,60.83,34.81,33.91,93.16,93.17,0,0,0,0,0,12.3,0,0,0,72.47,"True","True","False","False","False","False","False","True","False","False","False","True","True"
"15360","2016-07-13 04:45:00",2.85,4.12,5.12,2.63,4.5,5.34,4.09,2.98,36.69,32.66,76.47,32.66,67.18,31.18,118.21,31.18,60.63,34.95,34.05,93.05,93.06,0,0,0,0,0,12.3,0,0,0,71.97,"True","True","False","False","False","False","False","True","False","False","False","True","True"
"15361","2016-07-13 05:00:00",2.92,4.31,5.07,2.41,4.5,5.28,3.85,2.98,36.96,32.9,76.63,32.9,66.7,31.39,118.15,31.39,59.95,35.21,34.31,92.55,92.56,0,0,0,0,0.02,12.8,0,0,0,72.62,"True","True","False","False","False","False","True","True","False","False","False","True","True"
"15362","2016-07-13 05:15:00",3,4.5,5.02,2.19,4.5,5.22,3.57,2.98,37.01,32.99,76.59,32.99,66.79,31.47,118.23,31.47,59.73,35.29,34.39,92.46,92.48,0,0,0,0,1.08,12.8,0,0,0,72.52,"True","True","False","False","False","False","True","True","False","False","False","True","True"
"15363","2016-07-13 05:30:00",3.08,4.69,4.98,1.97,4.5,5.15,3.3,2.98,36.59,30.53,76.54,30.49,88.3,31.11,117.87,31.11,59.5,33.09,32.19,93.24,93.26,0,0,0,49.78,0,12.8,0,0,0,86.54,"True","True","False","False","False","True","False","True","False","False","False","True","True"
"15364","2016-07-13 05:45:00",3.15,4.79,4.93,2.17,4.5,5.08,3.03,2.98,36.63,30.62,76.5,30.58,88.46,31.18,117.94,31.18,59.27,33.18,32.28,93.16,93.18,0,0,0,49.74,0,12.8,0,0,0,86.36,"True","True","False","False","False","True","False","True","False","False","False","True","True"
"15365","2016-07-13 06:00:00",3.21,4.88,4.89,2.36,4.5,5.01,2.76,2.98,36.12,30.5,75.52,30.46,87.35,30.45,114.19,30.45,59.11,33.05,32.15,94.13,94.15,0,0,0,50.26,0,17.41,0,0,0,82.63,"True","True","False","False","False","True","False","True","False","False","False","True","True"
"15366","2016-07-13 06:15:00",3.26,4.97,4.83,2.51,4.5,4.94,2.5,2.98,36.15,30.58,75.46,30.54,87.48,30.51,114.24,30.51,58.89,33.13,32.23,94.07,94.09,0,0,0,50.23,0,17.41,0,0,0,82.42,"True","True","False","False","False","True","False","True","False","False","False","True","True"
"15367","2016-07-13 06:30:00",3.31,5.06,4.77,2.66,4.5,4.86,2.24,2.98,35.9,30.53,75.4,30.49,87.57,25.68,109.48,25.57,70.7,33.06,32.16,94.55,94.57,0,0,0,50.16,0,17.41,0,31.47,0,79.3,"True","True","False","False","False","True","False","True","False","True","False","True","True"
"15368","2016-07-13 06:45:00",3.32,5.13,4.71,2.8,4.5,4.95,2.47,2.98,35.91,30.6,75.34,30.56,87.69,25.71,109.51,25.59,70.85,33.12,32.22,94.52,94.54,0,0,0,50.13,0,17.41,0,31.43,0,78.97,"True","True","False","False","False","True","False","True","False","True","False","True","True"
"15369","2016-07-13 07:00:00",3.34,5.21,4.65,2.95,4.5,5.04,2.69,2.98,35.59,30.56,73.76,30.52,86.75,25.04,107.28,24.92,68.82,33.08,32.18,95.13,95.15,0,0,0,50.59,0,19.31,0,31.82,0,76.77,"True","True","False","False","False","True","False","True","False","True","False","True","True"
"15370","2016-07-13 07:15:00",3.34,5.28,4.57,3.05,4.5,5.11,2.79,2.98,35.59,30.62,73.68,30.58,86.83,25.05,107.29,24.93,68.89,33.13,32.23,95.12,95.14,0,0,0,50.58,0,19.31,0,31.8,0,76.38,"True","True","False","False","False","True","False","True","False","True","False","True","True"
"15371","2016-07-13 07:30:00",3.34,5.35,4.49,3.15,4.5,5.17,2.88,2.98,35.6,30.67,73.6,30.63,86.92,25.06,107.3,24.94,68.96,33.18,32.28,95.11,95.12,0,0,0,50.56,0,19.31,0,31.78,0,75.99,"True","True","False","False","False","True","False","True","False","True","False","True","True"
"15372","2016-07-13 07:45:00",3.35,5.42,4.41,3.25,4.5,5.24,2.98,2.98,35.61,30.73,73.52,30.69,87,25.07,107.31,24.95,69.04,33.24,32.34,95.09,95.11,0,0,0,50.55,0,19.31,0,31.77,0,75.61,"True","True","False","False","False","True","False","True","False","True","False","True","True"
"15373","2016-07-13 08:00:00",3.35,5.48,4.33,3.35,4.5,5.3,3.07,2.98,35.37,30.7,72.81,30.66,85.31,23.4,97.47,23.28,69.13,33.21,32.31,95.54,95.55,0,0,0,51.38,0,26.93,0,31.25,0,73.97,"True","True","False","False","False","True","False","True","False","True","False","True","True"
"15374","2016-07-13 08:15:00",3.33,5.54,4.24,3.34,4.5,5.37,3.18,2.98,37.23,28.51,72.72,28.47,84.77,24.56,98.63,24.44,69.4,40.56,29.89,92.03,92.05,0,0,0,50.56,0,26.93,0,31.52,0,0,"True","True","False","False","False","True","False","True","False","True","False","False","True"
"15375","2016-07-13 08:30:00",3.4,5.41,4.15,3.32,4.5,5.44,3.29,2.98,37.26,28.38,72.63,28.34,84.73,24.62,98.69,24.5,69.49,40.61,29.76,91.97,91.99,0,0,0,50.51,0,26.93,0,31.51,0,0,"True","True","False","False","False","True","False","True","False","True","False","False","True"
"15376","2016-07-13 08:45:00",3.46,5.27,4.07,3.31,4.5,5.5,3.4,2.98,37.32,28.25,72.55,28.21,84.68,24.92,98.98,24.81,72.95,40.7,29.63,91.87,91.89,0,0,0,50.47,0,26.93,0,30.57,0,0,"True","True","False","False","False","True","False","True","False","True","False","False","True"
"15377","2016-07-13 09:00:00",3.53,5.14,3.98,3.29,4.5,5.5,3.59,2.98,37.25,28.1,69.13,28.06,84.18,24.78,98.28,24.67,72.94,40.64,29.48,92,92.02,0,0,0,50.64,0,27.37,0,30.53,0,0,"True","True","False","False","False","True","False","True","False","True","False","False","True"
"15378","2016-07-13 09:15:00",3.59,5.01,3.86,3.23,4.5,5.5,3.76,2.98,37.28,27.97,69.01,27.93,84.1,24.85,98.35,24.74,73.09,40.69,29.35,91.94,91.96,0,0,0,50.62,0,27.37,0,30.51,0,0,"True","True","False","False","False","True","False","True","False","True","False","False","True"
"15379","2016-07-13 09:30:00",3.65,4.87,3.75,3.17,4.5,5.5,3.94,2.98,37.31,27.84,68.89,27.8,84.03,24.91,98.41,24.8,73.24,40.74,29.22,91.87,91.89,0,0,0,50.59,0,27.37,0,30.48,0,0,"True","True","False","False","False","True","False","True","False","True","False","False","True"
"15380","2016-07-13 09:45:00",3.71,4.74,3.63,3.1,4.5,5.5,4.11,2.98,37.35,27.71,68.78,27.67,83.95,24.97,98.47,24.87,73.38,40.8,29.09,91.81,91.83,0,0,0,50.56,0,27.37,0,30.46,0,0,"True","True","False","False","False","True","False","True","False","True","False","False","True"
"15381","2016-07-13 10:00:00",3.77,4.6,3.51,3.04,4.5,5.5,4.29,2.98,37.17,27.6,69.57,27.56,84.53,25.08,100.31,24.97,72.52,40.63,28.98,92.15,92.17,0,0,0,50.21,0,26,0,30.75,0,0,"True","True","False","False","False","True","False","True","False","True","False","False","True"
"15382","2016-07-13 10:15:00",3.83,4.47,3.4,3.04,4.5,5.5,4.42,2.98,37.2,27.47,69.46,27.43,84.5,25.14,100.37,25.03,72.63,40.68,28.85,92.09,92.11,0,0,0,50.16,0,26,0,30.73,0,0,"True","True","False","False","False","True","False","True","False","True","False","False","True"
"15383","2016-07-13 10:30:00",3.88,4.34,3.29,3.04,4.5,5.5,4.54,2.98,37.23,27.34,69.35,27.3,84.47,25.2,100.43,25.08,72.74,40.73,28.72,92.03,92.05,0,0,0,50.11,0,26,0,30.72,0,0,"True","True","False","False","False","True","False","True","False","True","False","False","True"
"15384","2016-07-13 10:45:00",3.94,4.2,3.18,3.04,4.5,5.5,4.67,2.98,37.26,27.21,69.24,27.17,84.43,25.25,100.48,25.14,72.85,40.78,28.59,91.97,91.99,0,0,0,50.06,0,26,0,30.7,0,0,"True","True","False","False","False","True","False","True","False","True","False","False","True"
"15385","2016-07-13 11:00:00",4,4.07,3.07,3.04,4.5,5.5,4.8,2.98,38.03,27.11,70.73,27.07,85.18,27.4,109.84,27.29,73.43,41.7,28.48,90.51,90.53,0,0,0,49.63,0,19.07,0,31.17,0,0,"True","True","False","False","False","True","False","True","False","True","False","False","True"
"15386","2016-07-13 11:15:00",4.11,3.94,2.98,3.09,4.5,5.41,4.36,2.98,38.84,23.8,87.17,23.86,84.36,33.18,115.55,33.18,57.72,42.98,25.56,88.97,88.99,0,34.25,0,48.37,0,19.07,0,0,0,0,"True","True","False","True","False","True","False","True","False","False","False","False","True"
"15387","2016-07-13 11:30:00",4.22,3.72,3.09,3.13,4.5,5.32,3.92,2.98,38.89,23.6,87.17,23.67,84.34,33.27,115.65,33.27,57.37,43.07,25.36,88.86,88.88,0,34.13,0,48.27,0,19.07,0,0,0,0,"True","True","False","True","False","True","False","True","False","False","False","False","True"
"15388","2016-07-13 11:45:00",4.33,3.5,3.2,3.17,4.5,5.22,3.49,2.98,38.95,23.41,87.17,23.47,84.31,33.37,115.75,33.37,57.02,43.16,25.17,88.75,88.77,0,34.02,0,48.18,0,19.07,0,0,0,0,"True","True","False","True","False","True","False","True","False","False","False","False","True"
"15389","2016-07-13 12:00:00",4.44,3.28,3.32,3.21,4.5,5.13,3.05,2.98,38.89,23.24,88.07,23.3,83.7,32.61,108.06,32.61,58.63,43.04,24.99,88.87,88.89,0,33.36,0,48.42,0,25.76,0,0,0,0,"True","True","False","True","False","True","False","True","False","False","False","False","True"
"15390","2016-07-13 12:15:00",4.51,3.07,3.43,3.2,4.5,5.05,2.74,2.99,26.54,23.05,88.07,23.11,83.65,30.46,105.91,30.46,58.37,39.06,24.79,111.63,0,0,33.24,0,48.34,0,25.76,0,0,0,0,"True","False","False","True","False","True","False","True","False","False","False","False","True"
"15391","2016-07-13 12:30:00",4.54,2.85,3.55,3.2,4.5,4.97,2.42,2.99,26.31,22.85,88.07,22.91,83.59,24.9,100.42,24.78,69.85,38.8,24.6,112.03,0,0,33.12,0,48.26,0,25.76,0,31.48,0,0,"True","False","False","True","False","True","False","True","False","True","False","False","True"
"15392","2016-07-13 12:45:00",4.53,2.63,3.67,3.19,4.5,5.05,2.6,2.99,26.3,22.66,88.07,22.72,83.54,24.89,100.42,24.78,69.97,38.79,24.4,112.04,0,0,33,0,48.19,0,25.76,0,31.45,0,0,"True","False","False","True","False","True","False","True","False","True","False","False","True"
"15393","2016-07-13 13:00:00",4.51,2.42,3.79,3.18,4.5,5.13,2.77,2.99,26.31,22.61,88.07,22.67,86.07,25.24,103.02,25.12,69.16,38.79,24.33,112.03,0,0,32.97,0,46.75,0,23.82,0,31.78,0,0,"True","False","False","True","False","True","False","True","False","True","False","False","True"
"15394","2016-07-13 13:15:00",4.51,2.21,3.9,3.32,4.5,5.19,2.88,2.99,26.3,22.42,88.07,22.48,86.11,25.24,103.01,25.12,69.24,38.78,24.14,112.05,0,0,32.85,0,46.62,0,23.82,0,31.76,0,0,"True","False","False","True","False","True","False","True","False","True","False","False","True"
"15395","2016-07-13 13:30:00",4.5,2,4.02,3.46,4.5,5.26,3,2.99,26.3,22.24,88.07,22.3,86.15,25.23,103.01,25.12,69.32,38.77,23.96,112.06,0,0,32.74,0,46.49,0,23.82,0,31.73,0,0,"True","False","False","True","False","True","False","True","False","True","False","False","True"
"15396","2016-07-13 13:45:00",4.49,1.79,4.13,3.6,4.5,5.33,3.11,2.99,26.29,25.71,89.46,25.81,67.06,25.23,103.01,25.11,69.4,38.77,27.09,112.07,0,0,34.02,0,0,0,23.82,0,31.71,0,0,"True","False","False","True","False","False","False","True","False","True","False","False","True"
"15397","2016-07-13 14:00:00",4.48,1.69,4.25,3.35,4.5,5.4,3.22,2.99,26.13,25.59,88.56,25.7,60.85,25.43,104.48,25.31,70.55,38.66,26.98,112.35,0,0,34.49,0,0,0,22.64,0,31.43,0,0,"True","False","False","True","False","False","False","True","False","True","False","False","True"
"15398","2016-07-13 14:15:00",4.47,1.6,4.37,2.93,4.5,5.48,3.39,2.99,26.12,25.51,88.61,25.61,60.44,25.43,104.47,25.31,70.67,38.64,26.89,112.37,0,0,34.41,0,0,0,22.64,0,31.4,0,0,"True","False","False","True","False","False","False","True","False","True","False","False","True"
"15399","2016-07-13 14:30:00",4.46,1.51,4.48,2.51,4.5,5.5,3.63,2.99,26.12,25.42,88.64,25.52,60.02,25.69,104.73,25.58,75.14,38.64,26.8,112.37,0,0,34.34,0,0,0,22.64,0,30.14,0,0,"True","False","False","True","False","False","False","True","False","True","False","False","True"
"15400","2016-07-13 14:45:00",4.44,1.42,4.59,2.1,4.5,5.5,3.89,2.99,26.11,25.33,88.68,25.43,59.6,25.69,104.73,25.58,75.32,38.63,26.72,112.39,0,0,34.26,0,0,0,22.64,0,30.08,0,0,"True","False","False","True","False","False","False","True","False","True","False","False","True"
